loc,trait,group1,group2,meandiff,p-adj,lower,upper,reject
Glyma.13G150000,oil_content,hap1,hap2,0.7191,0.0149,0.1416,1.2967,TRUE
Glyma.06G150000,oil_content,hap1,hap2,0.8608,0.0117,0.194,1.5276,TRUE
Glyma.03G186300,oil_content,hap1,hap2,1.2831,0.0116,0.2897,2.2765,TRUE
Glyma.20G072900,oil_content,hap1,hap2,0.9831,0.0018,0.3703,1.5959,TRUE
Glyma.09G235300,oil_content,hap1,hap2,-0.6534,0.0153,-1.1802,-0.1267,TRUE
Glyma.11G163600,oil_content,hap1,hap3,-1.3075,0.0028,-2.1597,-0.4552,TRUE
Glyma.20G233000,oil_content,hap1,hap2,-1.5131,0.0003,-2.4606,-0.5655,TRUE
Glyma.13G099600,oil_content,hap1,hap2,-0.8384,0.0149,-1.5115,-0.1653,TRUE
Glyma.08G282200,oil_content,hap1,hap2,0.7945,0.0034,0.2653,1.3237,TRUE
Glyma.20G102300,oil_content,hap1,hap2,0.7402,0.0148,0.1468,1.3335,TRUE
Glyma.03G102500,oil_content,hap1,hap3,0.9096,0.0149,0.1458,1.6733,TRUE
Glyma.03G102500,oil_content,hap2,hap3,1.112,0.0028,0.3265,1.8975,TRUE
Glyma.15G189500,oil_content,hap2,hap3,1.1371,0.0024,0.3448,1.9295,TRUE
Glyma.20G072800,oil_content,hap1,hap2,0.8748,0.0054,0.2614,1.4883,TRUE
Glyma.07G021800,oil_content,hap1,hap2,1.2044,0.0001,0.5308,1.878,TRUE
Glyma.20G244100,oil_content,hap1,hap2,-1.0984,0.0291,-2.1069,-0.0898,TRUE
Glyma.18G045500,oil_content,hap1,hap2,-1.0652,0.0021,-1.7399,-0.3905,TRUE
Glyma.04G048900,oil_content,hap1,hap2,0.8241,0.0456,0.0163,1.6319,TRUE
Glyma.05G145900,oil_content,hap1,hap2,-0.6399,0.0185,-1.1711,-0.1087,TRUE
Glyma.04G026500,oil_content,hap1,hap4,1.1112,0.0154,0.215,2.0074,TRUE
Glyma.05G080800,oil_content,hap1,hap2,0.9695,0.0002,0.4632,1.4757,TRUE
Glyma.20G136600,oil_content,hap1,hap2,-0.7125,0.0133,-1.2751,-0.1499,TRUE
Glyma.11G069900,oil_content,hap1,hap2,0.8895,0.0013,0.2993,1.4796,TRUE
Glyma.12G202700,oil_content,hap1,hap2,1.2252,0.0012,0.4912,1.9591,TRUE
Glyma.06G204200,oil_content,hap1,hap2,0.832,0.0143,0.1367,1.5273,TRUE
Glyma.10G157900,oil_content,hap1,hap2,0.6671,0.0076,0.1791,1.1551,TRUE
Glyma.04G049400,oil_content,hap1,hap2,0.8287,0.0425,0.0282,1.6292,TRUE
Glyma.10G138000,oil_content,hap1,hap3,0.7638,0.0217,0.0905,1.4371,TRUE
Glyma.01G202500,oil_content,hap1,hap2,0.6412,0.0121,0.1417,1.1406,TRUE
Glyma.18G042300,oil_content,hap2,hap3,1.009,0.0355,0.0545,1.9635,TRUE
Glyma.08G091300,oil_content,hap2,hap4,1.3792,0.0342,0.0726,2.6859,TRUE
Glyma.18G172200,oil_content,hap1,hap4,0.8415,0.041,0.035,1.6481,TRUE
Glyma.18G252300,oil_content,hap2,hap3,1.0632,0.0033,0.3032,1.8232,TRUE
Glyma.06G159800,oil_content,hap1,hap2,-0.7825,0.017,-1.4504,-0.1147,TRUE
Glyma.06G251300,oil_content,hap1,hap2,1.0725,0.0029,0.3706,1.7744,TRUE
Glyma.11G076400,oil_content,hap1,hap2,0.6696,0.0223,0.0964,1.2428,TRUE
Glyma.18G159300,oil_content,hap1,hap3,1.0365,0.0252,0.1039,1.9691,TRUE
Glyma.17G174000,oil_content,hap1,hap2,-0.7143,0.0106,-1.26,-0.1685,TRUE
Glyma.10G082600,oil_content,hap1,hap3,1.0279,0.0016,0.3928,1.663,TRUE
Glyma.03G129700,oil_content,hap1,hap2,0.6928,0.0218,0.1021,1.2835,TRUE
Glyma.06G116900,oil_content,hap1,hap4,-1.0671,0.0251,-2.0387,-0.0956,TRUE
Glyma.05G152900,oil_content,hap1,hap2,-0.7203,0.0297,-1.3834,-0.0571,TRUE
Glyma.02G269200,oil_content,hap1,hap2,-1.9584,0,-2.839,-1.0777,TRUE
Glyma.03G129900,oil_content,hap2,hap3,0.9667,0.0085,0.2058,1.7275,TRUE
Glyma.16G220600,oil_content,hap1,hap3,1.0101,0.0182,0.1737,1.8464,TRUE
Glyma.06G163500,oil_content,hap1,hap2,-0.6963,0.0067,-1.1976,-0.195,TRUE
Glyma.12G191500,oil_content,hap2,hap6,-1.6309,0.0158,-3.0375,-0.2244,TRUE
Glyma.15G183900,oil_content,hap1,hap2,0.7825,0.0025,0.2779,1.2872,TRUE
Glyma.13G137500,oil_content,hap1,hap2,1.0219,0.0016,0.3919,1.652,TRUE
Glyma.13G292800,oil_content,hap1,hap3,1.19,0.0004,0.4664,1.9137,TRUE
Glyma.09G060800,oil_content,hap1,hap2,0.8405,0.0312,0.0769,1.6041,TRUE
Glyma.11G165700,oil_content,hap1,hap2,-1.1403,0.0003,-1.8146,-0.466,TRUE
Glyma.13G213100,oil_content,hap2,hap3,1.1718,0.0143,0.1924,2.1511,TRUE
Glyma.15G190100,oil_content,hap2,hap3,1.1211,0.003,0.3248,1.9174,TRUE
Glyma.17G012500,oil_content,hap1,hap2,0.9538,0.0276,0.1063,1.8014,TRUE
Glyma.15G187200,oil_content,hap1,hap2,-1.0003,0.0011,-1.5979,-0.4026,TRUE
Glyma.11G172300,oil_content,hap1,hap2,-0.9898,0.0006,-1.6088,-0.3708,TRUE
Glyma.11G172300,oil_content,hap2,hap5,1.9478,0.0003,0.7923,3.1032,TRUE
Glyma.02G112300,oil_content,hap2,hap3,0.825,0.0205,0.1036,1.5465,TRUE
Glyma.01G084900,oil_content,hap2,hap4,1.8507,0.0072,0.3794,3.3221,TRUE
Glyma.06G316300,oil_content,hap1,hap2,-1.6224,0,-2.4127,-0.8321,TRUE
Glyma.08G046500,oil_content,hap1,hap2,0.7081,0.0268,0.082,1.3341,TRUE
Glyma.06G254200,oil_content,hap1,hap2,1.1459,0.0001,0.5676,1.7242,TRUE
Glyma.13G221000,oil_content,hap1,hap3,1.2853,0.0065,0.3024,2.2683,TRUE
Glyma.08G128800,oil_content,hap1,hap5,1.2292,0.0043,0.278,2.1804,TRUE
Glyma.08G128800,oil_content,hap2,hap5,1.6851,0.0152,0.221,3.1493,TRUE
Glyma.02G304100,oil_content,hap1,hap2,0.692,0.0405,0.0304,1.3536,TRUE
Glyma.06G318600,oil_content,hap1,hap2,-1.3412,0.0029,-2.2878,-0.3946,TRUE
Glyma.20G037700,oil_content,hap1,hap2,-1.2399,0.0124,-2.2083,-0.2715,TRUE
Glyma.08G106000,oil_content,hap1,hap2,1.1391,0.0001,0.5703,1.7078,TRUE
Glyma.18G035300,oil_content,hap1,hap2,0.9336,0.009,0.2356,1.6317,TRUE
Glyma.06G239600,oil_content,hap1,hap2,0.6507,0.0431,0.0203,1.2811,TRUE
Glyma.20G070600,oil_content,hap1,hap2,1.0364,0.0008,0.4379,1.6349,TRUE
Glyma.08G107300,oil_content,hap1,hap2,1.1407,0.0003,0.5258,1.7557,TRUE
Glyma.16G195800,oil_content,hap1,hap5,1.6644,0.0021,0.5186,2.8103,TRUE
Glyma.16G195800,oil_content,hap2,hap5,1.3971,0.034,0.0844,2.7097,TRUE
Glyma.14G177600,oil_content,hap2,hap3,2.2247,0.0034,0.6287,3.8206,TRUE
Glyma.08G103100,oil_content,hap1,hap3,1.0749,0.0076,0.2158,1.934,TRUE
Glyma.08G103100,oil_content,hap1,hap4,1.6459,0.0006,0.5657,2.726,TRUE
Glyma.08G103100,oil_content,hap2,hap4,1.2473,0.0268,0.1022,2.3925,TRUE
Glyma.08G294600,oil_content,hap1,hap2,-0.7728,0.003,-1.2798,-0.2657,TRUE
Glyma.20G102400,oil_content,hap1,hap2,0.9778,0.0093,0.2013,1.7542,TRUE
Glyma.03G128000,oil_content,hap1,hap3,0.7818,0.0296,0.0623,1.5013,TRUE
Glyma.08G102800,oil_content,hap1,hap2,0.7442,0.0362,0.0381,1.4502,TRUE
Glyma.08G102800,oil_content,hap1,hap3,0.9772,0.0069,0.2247,1.7296,TRUE
Glyma.15G265400,oil_content,hap1,hap2,0.9194,0.0113,0.21,1.6287,TRUE
Glyma.20G119900,oil_content,hap2,hap3,1.6929,0.032,0.1167,3.2691,TRUE
Glyma.04G142000,oil_content,hap1,hap2,-1.0591,0.0069,-1.8242,-0.2939,TRUE
Glyma.02G140000,oil_content,hap1,hap2,0.6806,0.0114,0.1552,1.2059,TRUE
Glyma.03G190900,oil_content,hap1,hap2,1.2882,0.0155,0.248,2.3283,TRUE
Glyma.03G128800,oil_content,hap1,hap2,0.8887,0.0038,0.2904,1.487,TRUE
Glyma.06G121000,oil_content,hap1,hap2,-0.9649,0.0339,-1.8556,-0.0742,TRUE
Glyma.17G003300,oil_content,hap2,hap3,-1.1823,0.0101,-2.1301,-0.2344,TRUE
Glyma.03G005300,oil_content,hap1,hap2,0.8974,0.0125,0.195,1.5999,TRUE
Glyma.10G210300,oil_content,hap1,hap2,-0.9528,0.0007,-1.5004,-0.4051,TRUE
Glyma.18G179800,oil_content,hap1,hap2,-1.6233,0.0002,-2.478,-0.7686,TRUE
Glyma.04G181000,oil_content,hap1,hap2,-1.1677,0.0008,-1.9132,-0.4222,TRUE
Glyma.12G050800,oil_content,hap1,hap2,1.3807,0.0037,0.4532,2.3083,TRUE
Glyma.19G043600,oil_content,hap1,hap2,0.9486,0.0002,0.4587,1.4385,TRUE
Glyma.15G189200,oil_content,hap2,hap3,1.1062,0.0013,0.3732,1.8392,TRUE
Glyma.19G139100,oil_content,hap1,hap3,-0.9968,0.0438,-1.9656,-0.028,TRUE
Glyma.12G049800,oil_content,hap1,hap2,1.0774,0.0034,0.3618,1.7931,TRUE
Glyma.02G220100,oil_content,hap2,hap4,1.6073,0.0017,0.522,2.6926,TRUE
Glyma.10G087500,oil_content,hap1,hap2,1.321,0.0006,0.5697,2.0723,TRUE
Glyma.12G226000,oil_content,hap1,hap2,1.1234,0.004,0.3629,1.884,TRUE
Glyma.18G148700,oil_content,hap1,hap3,1.0182,0.0138,0.171,1.8655,TRUE
Glyma.15G063000,oil_content,hap1,hap2,0.634,0.0415,0.0248,1.2432,TRUE
Glyma.01G136300,oil_content,hap1,hap2,-1.3911,0.005,-2.3564,-0.4257,TRUE
Glyma.18G043400,oil_content,hap2,hap3,0.6999,0.0418,0.0207,1.3791,TRUE
Glyma.09G235700,oil_content,hap1,hap2,-0.734,0.0037,-1.2261,-0.242,TRUE
Glyma.20G079500,oil_content,hap1,hap2,0.5729,0.0374,0.0337,1.1121,TRUE
Glyma.08G108300,oil_content,hap1,hap3,1.2112,0.0027,0.3612,2.0612,TRUE
Glyma.08G108300,oil_content,hap2,hap3,1.3524,0.0003,0.5412,2.1636,TRUE
Glyma.20G040900,oil_content,hap1,hap2,-1.6917,0.0017,-2.7428,-0.6406,TRUE
Glyma.13G145100,oil_content,hap1,hap2,1.2623,0.016,0.2374,2.2872,TRUE
Glyma.15G075400,oil_content,hap1,hap2,-0.9997,0.0121,-1.7784,-0.2209,TRUE
Glyma.18G044700,oil_content,hap1,hap3,-0.5664,0.0358,-1.095,-0.0378,TRUE
Glyma.03G130900,oil_content,hap1,hap2,0.54,0.0349,0.0388,1.0412,TRUE
Glyma.08G109800,oil_content,hap1,hap2,1.104,0.0058,0.3233,1.8846,TRUE
Glyma.08G147900,oil_content,hap2,hap3,2.2512,0.0011,0.7136,3.7889,TRUE
Glyma.03G127500,oil_content,hap3,hap4,1.2815,0.0005,0.4936,2.0694,TRUE
Glyma.08G112000,oil_content,hap1,hap2,0.9691,0.0084,0.2517,1.6866,TRUE
Glyma.07G197200,oil_content,hap1,hap3,1.2637,0.0201,0.1616,2.3658,TRUE
Glyma.07G197200,oil_content,hap2,hap3,1.1549,0.019,0.1549,2.155,TRUE
Glyma.11G036300,oil_content,hap1,hap2,0.8365,0.0267,0.0978,1.5753,TRUE
Glyma.17G012900,oil_content,hap1,hap3,1.1377,0.0159,0.1744,2.1011,TRUE
Glyma.06G098300,oil_content,hap2,hap3,1.4823,0.0272,0.1049,2.8597,TRUE
Glyma.12G063900,oil_content,hap1,hap2,-0.9921,0.0057,-1.692,-0.2923,TRUE
Glyma.11G168900,oil_content,hap1,hap2,-0.9383,0.0057,-1.6462,-0.2304,TRUE
Glyma.10G088600,oil_content,hap2,hap4,1.2776,0.0127,0.2261,2.3291,TRUE
Glyma.10G028200,oil_content,hap1,hap2,1.1822,0.0017,0.448,1.9164,TRUE
Glyma.20G040800,oil_content,hap1,hap2,-1.316,0.0085,-2.292,-0.3401,TRUE
Glyma.05G027000,oil_content,hap1,hap2,0.597,0.0243,0.0782,1.1158,TRUE
Glyma.15G261500,oil_content,hap2,hap3,1.0257,0.0138,0.1724,1.879,TRUE
Glyma.05G154700,oil_content,hap1,hap2,0.659,0.0089,0.1671,1.151,TRUE
Glyma.03G229200,oil_content,hap1,hap2,-0.6012,0.021,-1.1108,-0.0916,TRUE
Glyma.20G234100,oil_content,hap2,hap4,1.6872,0.0117,0.279,3.0955,TRUE
Glyma.15G070200,oil_content,hap1,hap2,-0.9492,0.0186,-1.7378,-0.1605,TRUE
Glyma.08G098800,oil_content,hap1,hap2,0.7214,0.0246,0.0934,1.3494,TRUE
Glyma.09G271200,oil_content,hap1,hap2,-0.8891,0.0151,-1.6045,-0.1737,TRUE
Glyma.06G317600,oil_content,hap1,hap2,-1.4124,0,-2.0657,-0.7592,TRUE
Glyma.03G102900,oil_content,hap1,hap4,0.9408,0.0072,0.2141,1.6675,TRUE
Glyma.03G102900,oil_content,hap3,hap4,1.0976,0.0023,0.3362,1.859,TRUE
Glyma.09G233800,oil_content,hap1,hap2,-0.641,0.0208,-1.1836,-0.0984,TRUE
Glyma.08G045700,oil_content,hap1,hap2,0.7323,0.0226,0.104,1.3606,TRUE
Glyma.20G039600,oil_content,hap1,hap2,-1.62,0.0009,-2.5711,-0.669,TRUE
Glyma.08G118000,oil_content,hap1,hap2,-0.9585,0.002,-1.6141,-0.3029,TRUE
Glyma.03G143400,oil_content,hap1,hap3,1.2679,0.0249,0.1143,2.4215,TRUE
Glyma.11G161800,oil_content,hap1,hap2,-1.2721,0.0007,-2.0021,-0.542,TRUE
Glyma.14G157000,oil_content,hap1,hap2,-0.9649,0.031,-1.8408,-0.089,TRUE
Glyma.13G223400,oil_content,hap1,hap3,1.29,0.0012,0.4405,2.1396,TRUE
Glyma.13G167500,oil_content,hap2,hap3,1.3441,0.0006,0.5057,2.1825,TRUE
Glyma.13G206700,oil_content,hap2,hap3,-1.8211,0.0045,-3.1623,-0.4798,TRUE
Glyma.02G077200,oil_content,hap1,hap2,0.9371,0.0299,0.0922,1.7819,TRUE
Glyma.08G179200,oil_content,hap1,hap2,0.6061,0.0407,0.0259,1.1864,TRUE
Glyma.03G055700,oil_content,hap2,hap3,-0.9655,0.0263,-1.8499,-0.0811,TRUE
Glyma.08G114500,oil_content,hap1,hap3,0.8149,0.0424,0.022,1.6077,TRUE
Glyma.04G241400,oil_content,hap1,hap2,-0.6181,0.017,-1.1246,-0.1116,TRUE
Glyma.20G182000,oil_content,hap1,hap2,0.7548,0.0025,0.2688,1.2408,TRUE
Glyma.20G025900,oil_content,hap1,hap2,1.0558,0,0.5715,1.5402,TRUE
Glyma.04G160900,oil_content,hap1,hap2,-1.6193,0.0006,-2.5408,-0.6979,TRUE
Glyma.11G036000,oil_content,hap1,hap2,0.8461,0.0283,0.091,1.6011,TRUE
Glyma.20G043100,oil_content,hap1,hap2,-1.4053,0.008,-2.439,-0.3716,TRUE
Glyma.20G228400,oil_content,hap1,hap2,-0.5788,0.0262,-1.0881,-0.0694,TRUE
Glyma.01G019000,oil_content,hap1,hap2,-1.0861,0.0041,-1.8801,-0.2922,TRUE
Glyma.01G019000,oil_content,hap2,hap3,1.1669,0.0267,0.1086,2.2251,TRUE
Glyma.06G315200,oil_content,hap3,hap5,-1.553,0,-2.3756,-0.7304,TRUE
Glyma.10G087800,oil_content,hap1,hap2,1.0423,0.0244,0.1358,1.9488,TRUE
Glyma.15G252800,oil_content,hap3,hap5,-2.0812,0.003,-3.6441,-0.5183,TRUE
Glyma.15G267400,oil_content,hap1,hap2,1.2461,0.0003,0.5766,1.9156,TRUE
Glyma.18G188800,oil_content,hap1,hap2,-1.6834,0.0002,-2.562,-0.8049,TRUE
Glyma.20G194700,oil_content,hap1,hap2,0.7597,0.003,0.2608,1.2586,TRUE
Glyma.18G279500,oil_content,hap1,hap15,1.4438,0.0294,0.0955,2.7922,TRUE
Glyma.18G279500,oil_content,hap15,hap3,-1.892,0.0166,-3.5486,-0.2354,TRUE
Glyma.18G279500,oil_content,hap15,hap7,-1.9919,0.0044,-3.5317,-0.452,TRUE
Glyma.05G031400,oil_content,hap1,hap2,-0.8928,0.0027,-1.4723,-0.3132,TRUE
Glyma.05G031200,oil_content,hap3,hap4,0.9789,0.0434,0.0185,1.9393,TRUE
Glyma.08G046000,oil_content,hap1,hap2,0.6926,0.0279,0.0759,1.3092,TRUE
Glyma.06G236100,oil_content,hap1,hap2,0.951,0.0181,0.1639,1.738,TRUE
Glyma.03G239900,oil_content,hap1,hap5,2.1103,0.0005,0.812,3.4087,TRUE
Glyma.03G239900,oil_content,hap3,hap5,2.1159,0.0009,0.7526,3.4792,TRUE
Glyma.01G063900,oil_content,hap1,hap2,0.9478,0.0269,0.1093,1.7863,TRUE
Glyma.08G118300,oil_content,hap1,hap2,1.408,0.0108,0.2697,2.5463,TRUE
Glyma.12G022900,oil_content,hap1,hap2,0.9307,0.0047,0.2892,1.5721,TRUE
Glyma.13G195800,oil_content,hap1,hap2,-1.5436,0.0003,-2.513,-0.5742,TRUE
Glyma.13G195800,oil_content,hap2,hap4,1.4092,0.0222,0.1455,2.673,TRUE
Glyma.08G179500,oil_content,hap1,hap2,0.6195,0.0361,0.0404,1.1987,TRUE
Glyma.02G256000,oil_content,hap1,hap2,0.8657,0.0333,0.0693,1.662,TRUE
Glyma.12G078000,oil_content,hap1,hap2,0.9045,0.0012,0.3622,1.4468,TRUE
Glyma.04G065100,oil_content,hap1,hap2,-2.2542,0.0002,-3.5782,-0.9303,TRUE
Glyma.04G065100,oil_content,hap2,hap3,2.7315,0.0003,1.108,4.355,TRUE
Glyma.14G210800,oil_content,hap1,hap2,-1.2789,0.0008,-2.0191,-0.5388,TRUE
Glyma.20G072600,oil_content,hap1,hap2,-1.9323,0.0001,-2.9116,-0.9529,TRUE
Glyma.11G175400,oil_content,hap1,hap2,0.8276,0.0012,0.3293,1.3258,TRUE
Glyma.06G006900,oil_content,hap1,hap4,1.2859,0.0065,0.3034,2.2683,TRUE
Glyma.10G141900,oil_content,hap1,hap3,0.569,0.0436,0.0166,1.1215,TRUE
Glyma.11G167000,oil_content,hap1,hap2,-0.8384,0.0155,-1.5459,-0.1309,TRUE
Glyma.06G317500,oil_content,hap1,hap2,-1.4794,0.0002,-2.3341,-0.6247,TRUE
Glyma.05G001900,oil_content,hap1,hap2,-0.6203,0.0342,-1.194,-0.0467,TRUE
Glyma.05G045600,oil_content,hap1,hap3,-1.527,0.0243,-2.8937,-0.1603,TRUE
Glyma.15G189700,oil_content,hap2,hap3,1.11,0.0014,0.3698,1.8503,TRUE
Glyma.03G052200,oil_content,hap5,hap6,-2.2837,0.0032,-4.038,-0.5295,TRUE
Glyma.06G236300,oil_content,hap1,hap2,0.9952,0.0056,0.294,1.6965,TRUE
Glyma.18G166800,oil_content,hap2,hap3,-2.0692,0.0036,-3.5638,-0.5746,TRUE
Glyma.01G134600,oil_content,hap1,hap2,-1.0182,0.0338,-1.9577,-0.0787,TRUE
Glyma.08G095400,oil_content,hap1,hap2,1.2605,0.0104,0.2992,2.2218,TRUE
Glyma.06G152800,oil_content,hap1,hap2,-0.7218,0.0115,-1.2797,-0.164,TRUE
Glyma.09G232500,oil_content,hap1,hap2,-0.6382,0.0205,-1.1772,-0.0992,TRUE
Glyma.20G232000,oil_content,hap2,hap4,1.4531,0.0034,0.4105,2.4958,TRUE
Glyma.11G084900,oil_content,hap1,hap2,1.0021,0.0131,0.213,1.7912,TRUE
Glyma.12G110600,oil_content,hap1,hap2,-0.8291,0.001,-1.3207,-0.3376,TRUE
Glyma.15G254100,oil_content,hap1,hap4,-1.2044,0.0045,-2.0294,-0.3794,TRUE
Glyma.08G102900,oil_content,hap1,hap3,1.1327,0.002,0.3259,1.9395,TRUE
Glyma.08G102900,oil_content,hap1,hap4,1.5664,0.0005,0.5491,2.5838,TRUE
Glyma.18G143900,oil_content,hap1,hap2,0.7145,0.048,0.0064,1.4226,TRUE
Glyma.03G233800,oil_content,hap3,hap4,1.8904,0.0001,0.8281,2.9527,TRUE
Glyma.09G020200,oil_content,hap1,hap6,1.4488,0.0193,0.1705,2.7271,TRUE
Glyma.09G020200,oil_content,hap3,hap6,1.9188,0.0019,0.5549,3.2827,TRUE
Glyma.06G313600,oil_content,hap2,hap4,1.6442,0.0001,0.7036,2.5849,TRUE
Glyma.11G108000,oil_content,hap2,hap4,-1.2011,0.0019,-2.0188,-0.3834,TRUE
Glyma.06G288700,oil_content,hap2,hap4,1.391,0.033,0.0895,2.6925,TRUE
Glyma.02G111800,oil_content,hap1,hap3,0.76,0.0203,0.0961,1.4239,TRUE
Glyma.02G111800,oil_content,hap2,hap3,1.0095,0.0226,0.1152,1.9038,TRUE
Glyma.10G030700,oil_content,hap1,hap3,1.0218,0.0172,0.1482,1.8953,TRUE
Glyma.11G108500,oil_content,hap1,hap2,0.7008,0.0122,0.1546,1.247,TRUE
Glyma.20G038200,oil_content,hap1,hap3,-1.5937,0.0013,-2.5553,-0.6322,TRUE
Glyma.07G002700,oil_content,hap2,hap4,1.9505,0.0159,0.2676,3.6334,TRUE
Glyma.04G240500,oil_content,hap1,hap2,-0.6385,0.0115,-1.132,-0.145,TRUE
Glyma.18G186500,oil_content,hap1,hap4,-2.4049,0,-3.6886,-1.1212,TRUE
Glyma.18G186500,oil_content,hap2,hap4,-2.389,0.0002,-3.7619,-1.016,TRUE
Glyma.03G127200,oil_content,hap1,hap2,-1.0078,0.0001,-1.4912,-0.5245,TRUE
Glyma.08G330700,oil_content,hap2,hap3,0.5189,0.0429,0.0168,1.021,TRUE
Glyma.20G228500,oil_content,hap1,hap2,-0.5259,0.0426,-1.0342,-0.0176,TRUE
Glyma.03G097000,oil_content,hap1,hap2,0.5461,0.0318,0.0482,1.0441,TRUE
Glyma.03G244600,oil_content,hap2,hap4,1.2085,0.0248,0.1096,2.3073,TRUE
Glyma.03G244600,oil_content,hap3,hap4,2.192,0.0006,0.7598,3.6242,TRUE
Glyma.20G245100,oil_content,hap1,hap2,-0.9931,0.0142,-1.8221,-0.1641,TRUE
Glyma.10G152600,oil_content,hap14,hap3,-2.1067,0.0003,-3.3628,-0.8505,TRUE
Glyma.13G208900,oil_content,hap1,hap2,1.3885,0.0014,0.5453,2.2317,TRUE
Glyma.06G284300,oil_content,hap1,hap3,1.1551,0.0028,0.3407,1.9695,TRUE
Glyma.18G190200,oil_content,hap1,hap2,-1.3413,0.0084,-2.3354,-0.3472,TRUE
Glyma.08G178600,oil_content,hap1,hap2,0.8607,0.0155,0.1655,1.5559,TRUE
Glyma.18G185300,oil_content,hap1,hap2,-1.9468,0.0002,-2.9616,-0.9319,TRUE
Glyma.01G104800,oil_content,hap1,hap2,-0.7351,0.0219,-1.3839,-0.0864,TRUE
Glyma.03G092400,oil_content,hap1,hap2,0.6568,0.0145,0.1317,1.1819,TRUE
Glyma.06G314800,oil_content,hap2,hap3,1.3138,0.0001,0.5749,2.0528,TRUE
Glyma.05G123200,oil_content,hap1,hap3,1.0334,0.0024,0.3138,1.7531,TRUE
Glyma.06G180200,oil_content,hap1,hap2,-0.697,0.0136,-1.2494,-0.1447,TRUE
Glyma.08G100800,oil_content,hap1,hap2,0.7955,0.0404,0.0353,1.5557,TRUE
Glyma.13G068400,oil_content,hap1,hap2,1.0884,0.0017,0.4121,1.7646,TRUE
Glyma.01G182600,oil_content,hap1,hap2,0.5825,0.0259,0.0707,1.0943,TRUE
Glyma.04G012300,oil_content,hap1,hap2,-1.0371,0.0016,-1.765,-0.3091,TRUE
Glyma.20G076400,oil_content,hap2,hap3,1.0975,0.0055,0.2741,1.9208,TRUE
Glyma.03G099600,oil_content,hap1,hap3,1.1905,0.0015,0.3938,1.9872,TRUE
Glyma.20G045600,oil_content,hap1,hap2,-1.7179,0.0011,-2.7419,-0.6938,TRUE
Glyma.08G129700,oil_content,hap1,hap6,1.4096,0.0102,0.2497,2.5694,TRUE
Glyma.08G129700,oil_content,hap3,hap6,1.4912,0.0235,0.145,2.8374,TRUE
Glyma.09G021900,oil_content,hap1,hap2,0.8165,0.0097,0.2004,1.4326,TRUE
Glyma.03G240200,oil_content,hap1,hap5,1.8621,0.0009,0.6675,3.0566,TRUE
Glyma.11G013900,oil_content,hap1,hap3,0.94,0.0005,0.4193,1.4608,TRUE
Glyma.20G078500,oil_content,hap2,hap3,-2.325,0,-3.4126,-1.2375,TRUE
Glyma.11G197100,oil_content,hap1,hap2,0.8469,0.0008,0.3545,1.3394,TRUE
Glyma.16G152600,oil_content,hap3,hap4,-1.6124,0.0017,-2.7462,-0.4786,TRUE
Glyma.19G042000,oil_content,hap1,hap2,-1.0177,0.0003,-1.559,-0.4765,TRUE
Glyma.18G222400,oil_content,hap1,hap2,0.7413,0.0171,0.1336,1.3489,TRUE
Glyma.08G365200,oil_content,hap1,hap3,-1.2206,0.006,-2.1468,-0.2944,TRUE
Glyma.01G202800,oil_content,hap1,hap2,-0.5519,0.0303,-1.0507,-0.053,TRUE
Glyma.11G169100,oil_content,hap1,hap2,-0.8686,0.0115,-1.576,-0.1612,TRUE
Glyma.13G059800,oil_content,hap1,hap2,-0.9656,0.0355,-1.8653,-0.066,TRUE
Glyma.18G138900,oil_content,hap1,hap2,0.7753,0.0298,0.0766,1.4739,TRUE
Glyma.15G075500,oil_content,hap1,hap2,-0.8726,0.0277,-1.6482,-0.0969,TRUE
Glyma.11G165500,oil_content,hap1,hap3,-1.1926,0.0006,-1.9747,-0.4104,TRUE
Glyma.11G199700,oil_content,hap1,hap2,-1.1814,0.0003,-1.819,-0.5438,TRUE
Glyma.19G110200,oil_content,hap1,hap2,0.8585,0.0073,0.1937,1.5234,TRUE
Glyma.06G207900,oil_content,hap1,hap2,0.9154,0.0278,0.0805,1.7502,TRUE
Glyma.06G207900,oil_content,hap2,hap3,-1.6168,0.0017,-2.71,-0.5236,TRUE
Glyma.20G074300,oil_content,hap1,hap2,0.9554,0.0024,0.3422,1.5686,TRUE
Glyma.20G206100,oil_content,hap2,hap3,-1.2395,0.0204,-2.3227,-0.1564,TRUE
Glyma.03G122200,oil_content,hap1,hap2,0.7902,0.0133,0.1358,1.4446,TRUE
Glyma.03G122200,oil_content,hap2,hap3,-1.1836,0.0043,-2.0534,-0.3138,TRUE
Glyma.13G206900,oil_content,hap2,hap3,-1.9253,0.0041,-3.3322,-0.5183,TRUE
Glyma.15G195700,oil_content,hap1,hap2,-0.906,0.0031,-1.5018,-0.3102,TRUE
Glyma.10G175700,oil_content,hap1,hap2,-1.1438,0.0312,-2.1834,-0.1042,TRUE
Glyma.13G183400,oil_content,hap3,hap8,1.7185,0.0088,0.3026,3.1343,TRUE
Glyma.20G230000,oil_content,hap1,hap2,-0.6246,0.0178,-1.1399,-0.1094,TRUE
Glyma.03G181900,oil_content,hap1,hap2,-0.5878,0.0324,-1.1259,-0.0497,TRUE
Glyma.06G318000,oil_content,hap1,hap2,-1.3449,0.0005,-2.177,-0.5127,TRUE
